free_text,label_id
tien su no làm mom ? ... .,1
"Xôi_xoài , xôi mít ThailandBánh khúc Hà_nội cực ngon đây ... ! !",0
Phim_best hay mn ạ : smiling_face_with_open_hands :,0
"địt cái bọn DLV lại được dịp vào "" như này mà đòi biểu_tình đòi cá "" . cái địt_mẹ bọn này éo thấy_NEG nhục_NEG x2_NEG thì_NEG thôi chứ , éo thể_NEG nào_NEG tả_NEG được : _NEG pacman : ery_happy :",2
Máy_bay phalcon 10 tỷ bay về nước belike :,0
Chúc_mừng ngày nhà_giáo vn,0
Chắc trước đây mày làm đi ha sao họ cứ gd địt mày_vậy,2
Nguyễn_Phương Hoa mày vậy nhở : grinning_face_with_sweat :,0
Vinh_Râu sẽ buồn vì điều này !,0
"Haizz ,",0
tay_trắng : sad : (,0
Noi chuyen tao lai nguoi tao hoi ong mot duong ong tra loi mot neo tao Lao,2
"< USER > Nguyen_Groupbạn nói cũg đúng , nhưng nó tệ tới mức như nước_lọc mình dậy đó , không có_NEG mùi_NEG gì_NEG hết , _NEG chứ chất_lượng được như giá tiền thì nói làm gì",0
Hoang_Long : pacman : ery_happy : ),0
cô tao xinh ngất_ngây,0
Lại có tiền bỉm sữa chó con zai rồi,0
Nguyễn_Sơn tđn ghét thầy ba thế à mà tút cu nào cũng thấy bình_luận : pacman : ery_happy : ),1
chó hỏi tôi đang xem gì vậy,0
Ba rồi gay : <,2
Chiếc túi dành chó mấy đứa hay ỉa dạo : pacman : ery_happy :,0
ba uon thuoc chua troi : fearful_face : : fearful_face : : fearful_face :,0
Phạm Hiếu Lệ tức_giận ? ?,0
"Nam_Linh bạn không phải_NEG fan_NEG không_NEG hiểu_NEG được , mình nghĩ bạn nên nghe lại để cảm_nhận , đừng vội_NEG phán_NEG xét_NEG",0
: thumbs_up_light_skin_tone :,0
Bổ_sung thêm chó bình_luận vừa_nãy of anh . Em chợt thấy cái này rất hợp hoàn_cảnh . Harry_Lê,0
A khắc việt rủ cách_ly xong đánh nhau kìa,0
Cuoc_Vui_Co Don thuyết_phục thật_sự,0
chó lên thịnh_hành luôn đi mấy má ôii,0
"Chào_mừng sự trở_lại của Jack , cơ_mà có ai cảm thấy bài này nó không được_NEG bắt_NEG tai_NEG chó_NEG lắm giống tao khổng nhỉ : thinking_face : : thinking_face :",0
Nhin_cai mieng Linh toilegoing cai Cau tieu we,2
Trang_Tran_Hien teo chỉ ở nhà học và ngụ thui,0
học_trò của thầy bị nhiễm của thầy là đúng rồi : pacman : ery_happy :,0
Quá_trình thực,0
được thầy Ba,0
Võ tắc thiên ? ?,0
Trà_Vũ gọi grab vưa vưa thôi : pacman : ery_happy : ),0
chiich phu tran danbi cach ly car chisnh phu .,2
Đọc và ngẫm !,0
2thag ôn_con đến cửa_hàng xe_hơi đòi mua siêu xe .,2
Nguyễn_Đăng_Dự nhục mặt fan mu_vậy bạn,2
Có chân thứ ba đó mang ra mà bắn đỡ phải nổ,0
Nhã Thư chịu chứ why zero : rolling_on_the_floor_laughing :,0
"Chúc_mừng năm Kỷ_Hợi 2019 , chúc_mừng nhiều mày mắn mới , chúc chó một năm thành_công , thắng_lợi .",0
Thầy_giáo dậy toán Độ tày và học_sinh Trang_mưa : pacman :,0
không liên_NEG quan_NEG lắm ! _NEG xl_NEG quá trời quá đất à,0
Hôm trước ngột_ngạt quá nên sinh_bệnh đó mn : pacman : ery_sad :,0
Truyện mà mà kể như truyện_cổ_tích : relieved_face : : relieved_face : : relieved_face :,0
Đẹp_trai : heart :,0
"mình không hiểu , _NEG bạn_NEG nào_NEG giải_NEG thích mình hiểu được không",0
"Đã là người có tiền thì đi địt lịch cái lúc không có_NEG dịch_NEG thì_NEG đi_NEG đi , đến lúc có dịch thì lại đéo hiểu_NEG luôn_NEG",2
Chỉ khó chó người sang sau_này thôi,0
Golden_Golden bà ca_ngợi tên Thuỷ_Tiên bà này là Thảo_Tiên liên_quan gì,0
Nghe chị Hiếu chửi mà e cười sặc cả cơm,0
Đây xuất_phát từ đây : smiling_face :,0
Bun,0
mỗi cái gif cũng nhiều thích vậy_luôn : sad : (,0
Đẹp quá chế Hiếu ơi : smiling_face_with_heart - eyes : : smiling_face_with_heart - eyes : : smiling_face_with_heart - eyes :,0
Cô bà vàng Ngọc chó con xin thẻ cào viettel 500k gửi về qua < EMAIL >,0
Akaidan ở gần kho dằn long bình,0
i love aba : red_heart : : red_heart :,0
Thò chắng .,2
Xạo lồn quá chị ba ơi,2
Mẻ khoe củ ai_ai không hàvậy_NEG mẻ_NEG có_NEG sơ_NEG múi gì trong đótài sản là gìhay có mỗi cái nùi giẻ,0
Chửi mà có duyên,0
Lời khuyên hữu_ích của dân_chơi tóc cái bang : pacman : ery_happy :,0
Phòng_tránh đặt lên hàng_đầu,0
Gia_đình tan_nát : sad : (,0
Xem giải_trí vãiko hiểu gì hết : grinning_face_with_sweat :,0
cái_lồn_mẹ cuoi ia,1
I Love you : red_heart : Cuối_cùng cũng làm fan cứng ?,0
Bổ chết moẹ abe bây_giờ,2
J97 nhiều anti à ? !,0
Làm nhớ lại El_Matador,0
Việt_nam nhiều ảnh_hưởng nhất chắc chỉ có cali anh_hùng . Xâm_lược hẳn 1 bang của mỹ cơ_mà,0
địt_mẹ abe giống bóng vcc,2
Mynas ? : grinning :,0
Hình_như chỉ có 1 vài quốc_gia trên thế_giới có hiện_tượng lá mọc đinh như này nhỉ,2
"Đức_Hạnh ở Anh nó bắt tự cách_ly , thế_thì ở bên đấy chờ chết rồi mới đem xác về à ?",0
chó em liếm lỗ nhị Thầy,2
< USER > Thu Ha neu trump không dac_NEG cu_NEG nhiem_NEG ky_NEG 2thi tai con coronachu sao ...,0
"page riết rồi như lồn . Nội_dung thì chỉ hướng đến đã kích người khác . Ăn_nói thì nhảm lồn vcc , biết con_cặc gì về khó_khăn người tao gặp phải mà bày_đặt ý_kiến . Nhớ ngày_xưa page này quần què gì cũng chửi được , nhưng mà chửi vui , chửi giải_trí . Bây_giờ thì toàn đả_kích người khác . buồn_ngủ",2
Nghe có vẻ rất Đan Trường nhưng lại là Độ Mixi : pacman : ery_happy : ) ),0
Ape rap căng_thẳng với so sâu_sắc,0
"\ "" trước giờ chơi bóng thua nhiều , mày tuần trước được bạn giới_thiệu theo kèo a Sin mấy trận tuyển quốc_gia xong về bờ luônđêm qua win 7 / 8 trận vậy_luôn eurothấy hay quá nên chia_sẻ",0
Quan trong la sau nay con moc nhieu nha mày nhu the nua không mới_NEG qua_NEG trong_NEG,0
Nghĩ nó chán,0
Hạnh_phúc vậy : face_with_tears_of_joy : : face_with_tears_of_joy :,0
DLV dân lưu_vong đâu ?,2
Cô dễ_thương quá trời quá đất : red_heart : : red_heart : : red_heart :,0
Bảo_My add em cô ơi : sad : (,0
Mới gia_nhập clb trộm dog hả a ?,0
"thớt ngu vậy_luôn , giấy cháy thì dùng nước , cháy bằng xăng thì dung cát hoạc bình chữa_cháy dạng bột nhé , còn cái bình co2 với lại cái bình thang ml trong clip cầm chỉ chua cháy trog phạm_vi không gian_NEG nhỏ_NEG như_NEG phòng , _NEG hay cabin xe hoac chua chay do đien tử , chứ o ngoai duong không gian_NEG nhu_NEG vậy_NEG xịt_NEG bình co2 bốc_hơi mẹ nó rồi ! ! đăng bài ngu_vãi lìn",2
Tấc dziêng là cái qq gì dzạ mn,1
người ở giữa nhìn là biết lớn lên sẽ làm doanh_nhân thành_đạt rồi : pacman :,0
"Ờ kệ , dăm_ba không thịt_NEG heo . : _NEG rolling_on_the_floor_laughing : : _NEG face_with_tears_of_joy : : _NEG rolling_on_the_floor_laughing : : face_with_tears_of_joy :",0
Sđt con nè 0817263827 .,0
Kiếm_ăn mà nị,0
Nguyễn_Thanh cá i nà y dơ hơn,0
"Sinh_nhật mình còn nhớ đ nổi , nhớ tđn được sinh_nhật người_yêu_cũ : pacman : ery_happy :",0
bình_luận dạo để lên fan cứng,0
Tại phương_tiện giao_thông quá nhiều . Hazz,0
Ngô_Kì_Long,0
Nguyễn_Thiên_Ngọc_sơn tùng chơi thể_loại mới mấy ông chê còn hơn thế,0
nói câu nghe nhạt nhòa ghê á : pacman : ery_happy : ),0
Đừng anh_NEG êii . _NEG Tùng_NEG sói_NEG đẹp lắm rồi,0
búng tim chó thầy : woozy_face : : woozy_face :,0
Chỉ sợ thứ óc_chó ngu hết phần chó như này,2
Chà_o ngà y . TIÊN_TRI VŨ_TRỤ . TRẦ N DẦ NQUỐ C SƯ BA ĐỜ I TỔ người THỐ người MỸ . ( Cao hơn bộ trưở người MỸ ) chú c mừ người QUỐ C SƯha ha .,0
"Ôi vn vẫn còn những người coi_thường như_vậy , bị một_mình thì kô sao đằng này lại là bệnh truyền_nhiễm muốn bao_nhiêu người cùng mắc bệnh hay sao , những người như này cần được phải sử lý nghiêm đừng cạy_NEG có_NEG tiền_NEG mà làm càn , lây_lan sang người khác",0
Muốn nói sao mà chẳng được . _NEG,0
10k tỷ là bằng tiền thuế đất 400 năm ! cầm_quyền mấy chục năm để lại hậu_quả đi chứng mấy ngàn năm !,0
Mỹ_Vân liều như chó dị đó,0
Huyền Khánh_Phùng ha,0
Nhimskorea a ưii : rolling_on_the_floor_laughing :,0
Muốn làm_đẹp lắm chị ơi mà không có_NEG tiền_NEG,0
"xã_hội mà ông ơi , cứ có tiền thì cái gì người_ta chả viết : _NEG pacman : _NEG ông_NEG mà đẹp zai lắm tiền thì đi ỉa cũng lên báo : rolling_on_the_floor_laughing : ) ) ) ) )",0
dễ_thương chịu không nổi_NEG luôn_NEG à_NEG,0
Qua mùa dịch này đề_nghị bầu_sô hài việt nam mời cụ này về chó vui,0
Xe cong tuc la cong taccon xe đần tuc la đần denbon bao ve chi la mày con_chó giu cua neu đần chó an thi no theo con quan chó no an thi no theo thoi bon chó hua mà,2
S,0
Hoàng Nguyễn_Trung_Kiên tao nói thật . Thầy Ba chưa bây_giờ_NEG chiến_NEG thắng_NEG Duke_NEG và Duke cũng vậy . Nên trình ai hơn ai thì chưa biết_NEG được_NEG đâu : _NEG pacman : ... _NEG,0
Skin mới mọi người ơi,0
Tien_Dinh cạn_lời với người bán luôn : stuck_out_tongue : ersevering_face :,0
Khoa cao_lãnh anh chip ơi,0
làm Pham Ai Chau add e với cj ưii,0
Kem đánh răng ông giáo ạ : smirk :,0
tóc Wendy,0
Nguyễn Việt_Đức_Đổi tên cũng chẳng giải_NEG làm_NEG giảm_NEG bệnh_NEG nhân đâu : sad : (,0
Cũng chưa hiểu_NEG rõ_NEG về_NEG tuổi_NEG thơ cô lắm,0
Lúc trước em thích chị nhưng giờ ... Em vẫn thích cj .,0
Ủa gì đây ?,0
Nguyễn_Chí_Danh vui hết_sức,0
Haha dễ_thương ghê,0
Nguyễn Hoàng_Ân 1705 : pacman : ery_happy : Abe gánh hết,0
Thằng ad lại sủa .,2
Bác hãy ủng_hộ VN hiện_tại và đừng chống_NEG phá_NEG nữa_NEG,0
Bùi Cao_Minh toang ' ),0
Đây là một sự so_sánh đơn_giản giữa lý_thuyết và thực_tế : smirk :,0
nó lại đúng vậy_luôn : pacman :,0
địt_mẹ minh hieu la đo ngu,2
Trần_Trang trend này quá là quen_thuộc với bạn trẻ VN : rolling_on_the_floor_laughing :,0
ôi cái bút đầu cu hài vậy_luôn,0
Ổ nhền nhện .,0
Huyền Khánh_Phùng hợp_lí,0
Làm_ơn trong nhà đừng đi_NEG đâu_NEG nữa_NEG nha_NEG trời rửa tay này kia nữa nha . Bình_Trúc,0
Chị ơicoi kinh phật đirồi chị hỉulời tụt tĩu đó như thế nàosau nầy chị hói hận .,0
Nguyễn Trọng_Hiệp : pacman : nghĩ_lại thì thấy mình chơi khôn vậy_luôn,0
"Ừ , thế sao tôi chẳng thấy_NEG chưx "" _NEG thiên_NEG đường "" _NEG nào thế nhỉ . Hay tôi bị mù_chữ",0
Mấy thằng báo đời này sao không ai_NEG chế_NEG tài : _NEG thinking_face : _NEG,2
Từ Tây phải về Việt_Nam nhà mình chữa : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Đề_nghị mấy bạn sống chậm lại : pacman : ery_happy :,0
Sống chậm lại nha mấy má,0
: laughing : : laughing : a : laughing : : laughing : giờ,0
Đặng_Thái Hoàng_Châu tứk gì đâuu a,0
anh có_thể quay cái mặt ra chó em nhìn không ?,0
Trung_lô đề : pacman : ery_happy :,0
Vũ_Khắc Hoàng cái này là khiến mình bà chủ kênh gục ngã thôi,0
Cu chó vài triệu nha đi,0
Ông là tiên triông thử đoán xem bao_giờ thì ông chết . Và chết cách nào ?,0
ặc : smile :,0
Sang đây chơi với Nhung nài : smile :,0
Vy Thao_Nguyen,0
Thế mới là xứ thiên_đường,0
Quang Đạt lấy mà mua ip 12,0
Nguyễn_Trọng Thái khoảng thời_gian trống còn lại đó nó dành sự quan_tâm chó thằng khác rồi,0
Vì cuộc_sống của gia_đình Dân hết đường sống mới biểu_tình phản_động đây mà khổ quá Miền trung,0
gờ đờ ra gôn : pacman : ery_happy : ) ) ),0
Thủ_tướng lương nghe bảo tầm 15tr 1 tháng10 Căn nhà . . Căn cấp 4 xây sơ xài ở quê giờ cũng 300tr là ít10 căn chó 3 tỷ ĐiLương thủ_tướng 1 năm 180tr . chó là ông tao không xài_NEG gì_NEG đi_NEG vì_NEG nhà_xe . Cơm_nước đảng lo . . Vậy chắc phải làm thủ_tướng gần,2
Nhăn người abe,0
Chưa viết_NEG thành_NEG Mê_NEG cũng_NEG là khá rồi . mà cái thằng soạn thư này chắc cũng không biết_NEG Mê_NEG Công_NEG là_NEG cái thứ gì . Thằng ký thì cứ ký !,2
"ngày_mai Phùng_Mạnh ừ nhầm mất , quê quá đii : sad :",0
"từ bây_giờ xem chay thôi , không bị_NEG kỉ_NEG luật : _NEG pacman : _NEG",0
vậy_mà hôm_nay người_yêu_cũ còn chúc sinh_nhật tôi các ông ạ . : rolling_on_the_floor_laughing :,0
O : laughing : : laughing :,0
Dương_Đình Đức xếp nhà người_ta em ạcố gắng sau_này tìm được cty có xếp như này là khỏi cần_NEG suy_NEG nghĩ : _NEG pacman : _NEG ery_happy :,0
tuyệt_đối không : laughing : nha anh_em : rolling_on_the_floor_laughing :,0
"Nguyễn_Ngọc LinhLinh cậu không đọc_NEG hết_NEG ảnh_NEG à , _NEG truyền chó 9 người rồi kìa",0
chán anh,0
Tấu hài lân trọc được hề trần dần chi bội làm video này giải_sầu trong mùa dịch tàu,0
Maruko_Linh thanh_niên này tên Dúi nha . . : neutral_face : : neutral_face :,0
púck vua hài nhà sản tấu hài cực vui,0
Không biết_NEG danh_NEG hài_NEG có_NEG biết mình đang nói gì không nữa : _NEG laughing : _NEG,0
Trần_Dần nằm_vùng,0
địt xe như khỉ ấy,0
3 tiệm bánh_mì : pacman : ery_happy :,0
Sống chậm lại : expressionless_face :,0
Nguyễn_Long người nhật thường có ý_thức rất cao nhé top thế_giới đấy : rolling_on_the_floor_laughing :,0
Quá_sai,0
< USER > Do sao vậy bạn,0
Anh lại trốn rồi : sad :,0
facebook cô tên gì vậy mọi người,0
Vinh Nguyễn_Văn ci vừa sinh baby hơn 2 tuần ráe : beaming_face_with_smiling_eyes :,0
Tên bài hát còn trẻ trâu hơn cả tao nhé ! Cười_vậy_luôn : beaming_face_with_smiling_eyes :,2
Thế này thì tiêu_diệt cả 1 hệ sinh_thái biển_ - !,0
Phê_bình “ Trầng_Dầng ” khi múa võ bị thiếu đạo_cụ diễn đấy ông ! Đúng_ra phải cài một bông hoa mướp lên đầu rồi mới “ múa quyền ” sẽ hay hơn !,0
Cực_kỳ thuyết_phục : rolling_on_the_floor_laughing :,0
Chuẩn_bị poppy được tăng 200 %,0
FromHậu_Giang,0
mày quá gặp a làm tóc dễ thươn : pacman : ery_happy :,0
Trần dần ơi ông tiên_đoán lúc_nào thì corona sẽ ăn thịt ông,0
Đợi con_cặc ang nhỉ,1
Thi_Nhan Nguyen : kissing_face : zui gần chớt,0
< USER > Huyện Hồ,0
cái ll cát không,1
Nghe nhiều rồi thấy hay đó,0
Xin video đê,0
An Đặng_Travel official bả giờ chảnh lắm mày page của fan lấy hình làm meme chế clip mục_đích vui bả nói_chuyện kiểu như_không cần_NEG ấy_NEG rồi_NEG report_NEG động nulo cũng vậy làm vậy fan đổi qua anti bả luôn,0
Anh bắt_đầu để_ý tới những bạn tên Nhung_nha,0
yêu thế không biết : _NEG pacman : _NEG ery_happy : _NEG,0
Bắn_bỏ đi thứ lắm Tiền mà cặn_bã xã_hội,2
Chi ba noi chuyện có duyên quá ahcho e kết_bạn Facebook đi chi,0
Toangg,1
Kiểu tóc không bao_NEG giờ_NEG lỗi_NEG mốt_NEG,0
Độ_sa,0
"Ụẹ đá đá rớt cái dt cái khỏi côi_NEG phố_NEG bô_NEG sa_NEG giờ nha bác dần : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy : tao cười rụn rún móa lầy_lội , múa quyền như mấy ông_già tập dưỡng_sinh ngoài công_viên : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :",0
nhớ hồi trước anh độ nói nếu tôi mà là con_gái tôi sẽ xung_phong đi nghĩa_vụ xong phục_tùng các anh_em trong đó,0
Cám_ơn đãng đã tim ra rất thuyết_phục,0
Ủa cánh hoa ? : face_with_medical_mask : : face_with_medical_mask : : face_with_medical_mask :,0
Quỳnh_Như vô thích chó idol chưa thế : _NEG rolling_on_the_floor_laughing : _NEG,0
Mãnh_thú nhưng đang buồn_ngủ,0
: red_heart : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
khi nào senna ra thầy nhớ làm giáo_án nha thầy : cute : 3 mãu yêu thầy dấu bé baa,0
Mong thầy đem susan hay poppy cướp red tái_xuất gian hồ thêm lần nữa . Dấu bé ba : rolling_on_the_floor_laughing :,0
Tết này mệt rồi !,0
Chẳng qua_NEG là_NEG chính_NEG quyền_NEG trở_nên vô_dụng nên_người dân mới tự mình làm thôi,0
hậu_duệ mặt_dày,1
Như nhau thôi : grinning_face_with_sweat :,0
Khúc sau đâu abe ?,0
Múp ngon vào mà húp : pacman : ery_happy :,0
Tr xạt cơm với bãmà thích bã lắmhài dể thươngtui liệu hơi tục mà không xao_NEG vui_NEG là_NEG đcchúc_NEG chị luôn có sức khỏevà mua ngày_mai bán đắce ũng hộ hết_mình nhé,0
xạo : laughing : quá má ơi,2
Lê_Phú_Cường,0
Bên a toang lắm hay sao mà phải điều_trị ngoại_trú nghe oải .,0
Nghi_Nguyen_thế b lại không hiểu_NEG ý_NEG mình_NEG rồi : _NEG pacman : ery_happy :,0
Củ_Cà gì hồi ấy cả đám bắt so về định ăn : crying :,0
bot nong chue đi co minh hieu oi trong kinh qhat co noi kiep nay 0 tra kiep sao tra von o mat dau thoi co cũng đung co buon,0
Tuyệt_vời,0
Những công_trình để 5km / giờ bạn đi được không,0
A tuân ảnh cười không ngậm_NEG miệng_NEG được : _NEG laughing : _NEG,0
"Bộ_mặt này là bộ_mặt hăn say chữi người_ta , còn cái bộ_mặt khóc kìa nhìn mắc cười lắmmấy nay nó xin_lỗi nó khóc thấy mà thương luôn ...",0
An_Trường sếp người_ta ch bao_giờ làm mình thất_vọng mày : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
chỗ mình gần sát Bắc_Ninh ( Đông_Anh ),0
Tuyệt_đối tin Đảng và nhà nướcnhất là bệnh viện_nơi cứu người,0
Thưa ngài tiên_tri : ngài là một vị tiên_tri ? Tại_sao ngài không đoán_NEG được_NEG sự_NEG việc_NEG covid 19 sắp xảy ra để chó nhân_loại được nhơ .,0
nguyên bài phốt của nó đó,0
"Cậy có cái thẻ master card được kì xì đến tận 5 chịu có khác , nói qua đó tự_tin_thế",0
Nguyễn_Nam chửi tụi nó làm gì ôn ơi súc_vật mà có hiểu tiếng người đâu,2
Mấy bạn cẩn_thận thằng này nha : rolling_on_the_floor_laughing : ),0
Mong anh sớm bình_phục,0
Em Tú yêu anh ba nhé : pacman : ery_happy :,0
Bạn đã đủ 18 +,0
Lý Thành_Công nứng ak,2
"Idol Trần_Hổ không phát_NEG âm_NEG được_NEG từ_NEG vius à , sao a cứ gọi con vius là vi_trùng",0
Pha đầu 2 light pha cuối ba light,0
cú có gai anh ư,0
Lạy hồn : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
"Thằng Giám_Đốc Sở sẽ lôi thằng đánh_máy ra kỷ_luật , đúng quy_trình",2
poor anh : disappointed_face :,0
Cây atm cao_lãnh và bát họ bắc_giang,0
Áo đẹp ABE ơi,0
Há há hátí nữa thì đập đt : rolling_on_the_floor_laughing :,0
phát_biểu khẽ thôi lại bị đầu_độc bây_giờ,0
Lúc_nào tới đoạn gay_cấn cũng nghe nhô nhố nhô nhố : rolling_on_the_floor_laughing : ),0
Ngon phết nhờ : rolling_on_the_floor_laughing :,0
Chi ba vang ngoc oi chi noi hay làm sdt 0769392757,0
Hoàn_Đình dịch vọng : pacman : ery_happy :,0
làm_sao mà co the tha loi được chó nhung nguoi an noi vô hoc thuc nhu the nay . Bo tay .,2
- Khó lắm người ơi : disappointed_face :,0
Bảo_Ngọc lớn rồi không có_NEG mua_NEG đồ_NEG tết ! _NEG Mua_đồ quanh nămm,0
Cha khùng này vẫn còn tự nhận mình là tiên_tri vũ_trụ à : pacman : ery_happy :,2
Em nhin được,0
Nhật_Tân_em có muốn vô cổ_phần không ? Vô thì chở đi,0
"Phim_dở như quỷ , tao đã quá tin review và đã ngủ trong rạp",0
ờ còn mày là cái con đứng dưới tao đang xích : laughing :,0
Nguyễn_Duy Hùng quá nhanh quá nguy_hiểm : smiling_face_with_halo : : smiling_face_with_halo :,0
nói thô_thiển thì nghe như đấm vào tai ấychưa bây_giờ nghe được hết nửa bài : disappointed_face : sao giờ gu nghe nhạc của mng mặn thế_cơ chứ_lại : new_moon_face : : new_moon_face :,0
Pé Mụp Nguyễn_My Nguyễn_Hiền Summer Summer ước gì,0
Đang mải cắt mắt nhìn ngang nhìn dọc mà đ chịu nhìn trước mặt : rolling_on_the_floor_laughing :,0
nghe rất là thuyết_phục và vô_cùng hợp_lí,0
Ly Bùi mày cứ cách anh 10m là được : rolling_on_the_floor_laughing : ),0
Má lấn sân_chơi local brand luôn : rolling_on_the_floor_laughing :,0
Người nhận máu khi nghe tin,0
Dậy tập_thể_dục coi cười muốn trẹo lưng luôngg : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Thách_thức anh Tiệpp,0
Thích chị đi đường quyền : red_heart :,0
Xem Trầ n Cọ p vui hơn xem hà_i,0
Sang thái anh_em trong team phẩu thuật nhanh thực_sự : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
đi đường quyền dữ_dằn ghê,0
KICM là ca_sĩ à ? ?,0
Bé vẫn đang ignore sự_thật về việc China là nước có niên sử gây ô_nhiễm môi_trường nhất thế_giới này : woozy_face :,0
Bảo Bảo như này là mấy tí rồi : pacman : ery_happy :,0
Vui_vá chi ơi,0
Bamtp chạy ngay ddi : pacman : ery_happy :,0
Coi live không tao_NEG ban_NEG mày_NEG á : _NEG pacman :,0
địt_mẹ xem ghê hết cả người : grinning_face_with_sweat : : grinning_face_with_sweat :,1
Chuẩn đấy ad lên nhân rộng ra,0
"Thành lê muôn_năm , đời_đời ghi ơn thành lê",0
Đúng là tộc_trưởng nhưng đéo phải_NEG bộ_NEG tóc_NEG lày : _NEG rolling_on_the_floor_laughing :,0
Anh Ba để Túuu,0
quả bút làm sx toy được đó : laughing :,0
Noel : grinning_squinting_face :,0
"Bao_Binh tôi 1 tháng được 20tr gửi về gia_đình chi_tiêu , cũng cái cảnh_xa quê_hương đất_nước mới có được như_vậy , cũng là có gọi là nổ lực như chị không , chứ tôi nổ lực mấy năm rồi mà có cảm_thấy giàu lên được tí nào đâu",0
mà ba 0939423103 mobi,0
ối trời ạ : rolling_on_the_floor_laughing :,0
Quynhh Anhh Tao tag mày từ hồi bài này còn chưa nổi : _NEG pacman : _NEG bây_giờ_NEG thành_NEG trend rồi,0
yêu thay : heart : 3,0
“ yêu xa chỉ cần tin_tưởng nhau là đủ “ : < Oiimeoii mấy má nói dễ quá haa . - .,0
1 cây cầu th thì đáng_kể không,0
"nhà sản thích tấu hài , tuyên_giáo luôn mị_dân",2
Tùng sói không phải_NEG Khá_NEG Bảnh_NEG nên_NEG Tùng sói Quá Pảnh : wink : ),0
Quá_đáng cực_kì = ( (,0
Lê Nhật_Hào ngày_mai là thứ 4 phải 0 cả lớp,0
Rickid vàng_ngọc mà mặc áo cô giúp_việc mua ở chợ ĐX 12500 a : laughing :,0
anh và gia_đình nghỉ lễ vui_vẻ ạ : rolling_on_the_floor_laughing : ),0
tụi bây thử sáng_tác coi,0
Chuẩn luôn nghe xong chả luốn_NEG nghe_NEG lại : _NEG pacman : _NEG,0
hà_nội Thu_Nguyên nhìu cái siêu vậy_mà thíu cái siêu_thoát thì phải : face_with_tears_of_joy : : face_with_tears_of_joy :,1
Yass man : smiling_face_with_halo :,0
Anh Trung_weeboo : rolling_on_the_floor_laughing :,2
địt mà mày,2
Xử_lý hình_phạt thôi : sad : (,0
Hot_girl quốc dân BeBa ozawa : smile :,0
Ý_kiến cái nhân : sweat_droplets :,0
Ơ bàn_phím bị gì mà viết nhầm dấu gạch_ngang thế kia,0
Thế_Anh đã là Fan cứng của Theanh28 rồi làng_nước ơi,0
Trung đái_dầm,2
Khóc con_cặc . Nước_mắt_cá_sấu . Đồ giả mà toàn chốt đơn rồi quăng . Ngoài giới chỉ thấy mày dơ xạo lồn thôi : laughing :,2
Phạm_Đăng the mat nướ c do rồi mà không biết_NEG ngu_NEG mà con kich với dong,1
Bán chó trung quốc_ca rồi,0
Nhan đang double 4Chơi Uno mà ngồi suy_ngẫm như đánh cờ_tướng . Đúng là chó điên : rolling_on_the_floor_laughing :,0
Có ai tải chưa nhỉ_NEG,0
Trùng_hợp ghê : pacman : ery_happy : ) ),0
Buồn_cười hơn hài luôn,0
? ? Người tao mang quốc_tịch VN gia_đình người_thân người tao ở đây thì sao lại không được_NEG về : _NEG smile : _NEG người_NEG tao bỏ tiền ra để đưa về đúng quy_trình không lây_NEG chó_NEG ai_NEG rồi_NEG thì chửi cái gì ? ăn_nói như đấm vào mồm ấy,0
Dầu thơm của chị có chó em cũng không lấy_NEG,0
Chậm thôi : sad :,0
Bánh_Mướt ở nhà ngủ b ơi,0
Đánh chó mỹ cút . Đánh chó nguỵ nhào . Cách đây mấy chục năm dân tao hát thế . Và cũng cách đây mấy chục năm mỹ từng nói sau khi thua trận là sẽ quay lại việt nam không mất_NEG 1_NEG viên_NEG đạn_NEG nào . Và giờ thì sao . Mỹ đã đúng . Còn ai đòi tự_do dân_chủ nữa không : pacman : ery_happy :,0
cà_khịa nhanh_vậy a,0
tôi sợ bả nói thêm cái câu phía sau I love you chu cà mo quá : pacman : ery_happy : ) ),0
ủa ghế kia thì ngồi kiểu gì hả mn ?,0
"Anh nó thực_hiện cách_ly kém thực sư , đeo khẩu_trang còn bị kì_thị nữa thành ổ dịch cũng đáng",0
Bèo_khùng,1
địt_mẹ bị band bình_luận trong gruop,1
Hú hồ n,0
"sao ai đặ c nó là Linh cá ló c phả i đặ c là Linh cá_trê mớ i địt ́ người taọ i vì cá_trê mớ i ăn taọ p và số người nơi nướ c thó i như ( mương , cầ u , ao )",0
: face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
Thâm : beaming_face_with_smiling_eyes :,0
Chậm thôi con_cặc : grinning_squinting_face :,0
